geo_hash,date,slot_30min,predicted_request_count
qqu5f0,29-09-2025,31,2.51
qqu5f0,29-09-2025,32,2.92
qqu5f0,29-09-2025,33,5.94
qqu5f0,29-09-2025,34,0.0
qqu5f0,29-09-2025,35,0.0
qqu5f0,29-09-2025,36,0.0
qqu5f0,29-09-2025,37,0.0
qqu5f0,29-09-2025,38,2.44
qqu5f0,29-09-2025,39,0.0
qqu5f0,29-09-2025,40,0.0
qqu5f0,29-09-2025,41,0.0
qqu5f0,29-09-2025,42,0.0
qqu5f0,29-09-2025,43,0.0
qqu5f0,29-09-2025,44,0.0
qqu5f0,29-09-2025,45,0.0
qqu5f0,29-09-2025,46,0.0
qqu5f0,29-09-2025,47,0.0
qqu5fj,29-09-2025,0,0.0
qqu5fj,29-09-2025,1,0.0
qqu5fj,29-09-2025,2,0.0
qqu5fj,29-09-2025,3,0.0
qqu5fj,29-09-2025,4,0.0
qqu5fj,29-09-2025,5,0.0
qqu5fj,29-09-2025,6,0.0
qqu5fj,29-09-2025,7,0.0
qqu5fj,29-09-2025,8,0.0
qqu5fj,29-09-2025,9,0.0
qqu5fj,29-09-2025,10,0.0
qqu5fj,29-09-2025,11,0.0
qqu5fj,29-09-2025,12,0.0
qqu5fj,29-09-2025,13,0.0
qqu5fj,29-09-2025,14,0.0
qqu5fj,29-09-2025,15,0.0
qqu5fj,29-09-2025,16,0.0
qqu5fj,29-09-2025,17,0.0
qqu5fj,29-09-2025,18,0.0
qqu5fj,29-09-2025,19,2.18
qqu5fj,29-09-2025,20,3.44
qqu5fj,29-09-2025,21,1.9040000000000001
qqu5fj,29-09-2025,22,5.36
qqu5fj,29-09-2025,23,7.38
qqu5fj,29-09-2025,24,0.0
qqu5fj,29-09-2025,25,4.2
qqu5fj,29-09-2025,26,2.4
qqu5fj,29-09-2025,27,0.0
qqu5fj,29-09-2025,28,1.62
qqu5fj,29-09-2025,29,0.0
qqu5fj,29-09-2025,30,4.34
qqu5fj,29-09-2025,31,1.84
qqu5fj,29-09-2025,32,0.0
qqu5fj,29-09-2025,33,0.0
qqu5fj,29-09-2025,34,0.0
qqu5fj,29-09-2025,35,1.24
qqu5fj,29-09-2025,36,2.56
qqu5fj,29-09-2025,37,0.0
qqu5fj,29-09-2025,38,0.0
qqu5fj,29-09-2025,39,2.1
qqu5fj,29-09-2025,40,0.0
qqu5fj,29-09-2025,41,4.24
qqu5fj,29-09-2025,42,0.0
qqu5fj,29-09-2025,43,2.4966666666666666
qqu5fj,29-09-2025,44,0.0
qqu5fj,29-09-2025,45,0.0
qqu5fj,29-09-2025,46,0.0
qqu5fj,29-09-2025,47,0.0
qqu5yc,29-09-2025,0,0.0
qqu5yc,29-09-2025,1,0.0
qqu5yc,29-09-2025,2,0.0
qqu5yc,29-09-2025,3,0.0
qqu5yc,29-09-2025,4,0.0
qqu5yc,29-09-2025,5,0.0
qqu5yc,29-09-2025,6,0.0
qqu5yc,29-09-2025,7,0.0
qqu5yc,29-09-2025,8,0.0
qqu5yc,29-09-2025,9,0.0
qqu5yc,29-09-2025,10,0.0
qqu5yc,29-09-2025,11,0.0
qqu5yc,29-09-2025,12,0.0
qqu5yc,29-09-2025,13,0.0
qqu5yc,29-09-2025,14,0.0
qqu5yc,29-09-2025,15,1.2
qqu5yc,29-09-2025,16,2.615
qqu5yc,29-09-2025,17,2.68
qqu5yc,29-09-2025,18,9.543
qqu5yc,29-09-2025,19,2.08
qqu5yc,29-09-2025,20,7.593333333333334
qqu5yc,29-09-2025,21,4.509476190476191
qqu5yc,29-09-2025,22,6.988333333333333
qqu5yc,29-09-2025,23,2.972
qqu5yc,29-09-2025,24,3.3243333333333327
qqu5yc,29-09-2025,25,1.505333333333333
qqu5yc,29-09-2025,26,3.6
qqu5yc,29-09-2025,27,0.0
qqu5yc,29-09-2025,28,4.5
qqu5yc,29-09-2025,29,10.500666666666666
qqu5yc,29-09-2025,30,1.02
qqu5yc,29-09-2025,31,0.0
qqu5yc,29-09-2025,32,0.0
qqu5yc,29-09-2025,33,0.0
qqu5yc,29-09-2025,34,0.0
qqu5yc,29-09-2025,35,0.0
qqu5yc,29-09-2025,36,0.0
qqu5yc,29-09-2025,37,0.0
qqu5yc,29-09-2025,38,0.0
qqu5yc,29-09-2025,39,0.0
qqu5yc,29-09-2025,40,0.0
qqu5yc,29-09-2025,41,0.0
qqu5yc,29-09-2025,42,0.0
qqu5yc,29-09-2025,43,0.0
qqu5yc,29-09-2025,44,0.0
qqu5yc,29-09-2025,45,0.0
qqu5yc,29-09-2025,46,0.0
qqu5yc,29-09-2025,47,0.0
qqu5yq,29-09-2025,0,0.0
qqu5yq,29-09-2025,1,0.0
qqu5yq,29-09-2025,2,0.0
qqu5yq,29-09-2025,3,0.0
qqu5yq,29-09-2025,4,0.0
qqu5yq,29-09-2025,5,0.0
qqu5yq,29-09-2025,6,0.0
qqu5yq,29-09-2025,7,0.0
qqu5yq,29-09-2025,8,0.0
qqu5yq,29-09-2025,9,0.0
qqu5yq,29-09-2025,10,0.0
qqu5yq,29-09-2025,11,0.0
qqu5yq,29-09-2025,12,0.0
qqu5yq,29-09-2025,13,0.0
qqu5yq,29-09-2025,14,0.0
qqu5yq,29-09-2025,15,0.0
qqu5yq,29-09-2025,16,0.0
qqu5yq,29-09-2025,17,0.0
qqu5yq,29-09-2025,18,0.0
qqu5yq,29-09-2025,19,0.0
qqu5yq,29-09-2025,20,0.0
qqu5yq,29-09-2025,21,0.0
qqu5yq,29-09-2025,22,0.0
qqu5yq,29-09-2025,23,5.3066666666666675
qqu5yq,29-09-2025,24,0.0
qqu5yq,29-09-2025,25,0.0
qqu5yq,29-09-2025,26,0.0
qqu5yq,29-09-2025,27,0.0
qqu5yq,29-09-2025,28,3.76
qqu5yq,29-09-2025,29,0.0
qqu5yq,29-09-2025,30,0.0
qqu5yq,29-09-2025,31,0.0
qqu5yq,29-09-2025,32,1.0
qqu5yq,29-09-2025,33,0.0
qqu5yq,29-09-2025,34,6.02
qqu5yq,29-09-2025,35,0.0
qqu5yq,29-09-2025,36,0.0
qqu5yq,29-09-2025,37,0.0
qqu5yq,29-09-2025,38,0.0
qqu5yq,29-09-2025,39,0.0
qqu5yq,29-09-2025,40,0.0
qqu5yq,29-09-2025,41,0.0
qqu5yq,29-09-2025,42,0.0
qqu5yq,29-09-2025,43,0.0
qqu5yq,29-09-2025,44,0.0
qqu5yq,29-09-2025,45,0.0
qqu5yq,29-09-2025,46,0.0
qqu5yq,29-09-2025,47,0.0
qqu6uc,29-09-2025,0,0.0
qqu6uc,29-09-2025,1,0.0
qqu6uc,29-09-2025,2,0.0
qqu6uc,29-09-2025,3,0.0
qqu6uc,29-09-2025,4,0.0
qqu6uc,29-09-2025,5,0.0
qqu6uc,29-09-2025,6,0.0
qqu6uc,29-09-2025,7,0.0
qqu6uc,29-09-2025,8,0.0
qqu6uc,29-09-2025,9,0.0
qqu6uc,29-09-2025,10,0.0
qqu6uc,29-09-2025,11,0.0
qqu6uc,29-09-2025,12,0.0
qqu6uc,29-09-2025,13,0.0
qqu6uc,29-09-2025,14,0.0
qqu6uc,29-09-2025,15,0.0
qqu6uc,29-09-2025,16,0.0
qqu6uc,29-09-2025,17,0.0
qqu6uc,29-09-2025,18,3.6
qqu6uc,29-09-2025,19,0.0
qqu6uc,29-09-2025,20,0.0
qqu6uc,29-09-2025,21,2.87
qqu6uc,29-09-2025,22,0.0
qqu6uc,29-09-2025,23,1.94
qqu6uc,29-09-2025,24,1.936
qqu6uc,29-09-2025,25,0.0
qqu6uc,29-09-2025,26,0.0
qqu6uc,29-09-2025,27,1.76
qqu6uc,29-09-2025,28,0.0
qqu6uc,29-09-2025,29,0.0
qqu6uc,29-09-2025,30,2.84
qqu6uc,29-09-2025,31,0.0
qqu6uc,29-09-2025,32,4.24
qqu6uc,29-09-2025,33,4.8
qqu6uc,29-09-2025,34,0.0
qqu6uc,29-09-2025,35,0.0
qqu6uc,29-09-2025,36,0.0
qqu6uc,29-09-2025,37,0.0
qqu6uc,29-09-2025,38,0.0
qqu6uc,29-09-2025,39,2.0
qqu6uc,29-09-2025,40,0.0
qqu6uc,29-09-2025,41,0.0
qqu6uc,29-09-2025,42,0.0
qqu6uc,29-09-2025,43,0.0
qqu6uc,29-09-2025,44,0.0
qqu6uc,29-09-2025,45,0.0
qqu6uc,29-09-2025,46,0.0
qqu6uc,29-09-2025,47,0.0
qqu7bf,29-09-2025,0,0.0
qqu7bf,29-09-2025,1,0.0
qqu7bf,29-09-2025,2,0.0
qqu7bf,29-09-2025,3,0.0
qqu7bf,29-09-2025,4,0.0
qqu7bf,29-09-2025,5,0.0
qqu7bf,29-09-2025,6,0.0
qqu7bf,29-09-2025,7,0.0
qqu7bf,29-09-2025,8,0.0
qqu7bf,29-09-2025,9,0.0
qqu7bf,29-09-2025,10,0.0
qqu7bf,29-09-2025,11,0.0
qqu7bf,29-09-2025,12,0.0
qqu7bf,29-09-2025,13,0.0
qqu7bf,29-09-2025,14,0.0
qqu7bf,29-09-2025,15,0.0
qqu7bf,29-09-2025,16,0.0
qqu7bf,29-09-2025,17,0.0
qqu7bf,29-09-2025,18,2.1
qqu7bf,29-09-2025,19,5.471333333333335
qqu7bf,29-09-2025,20,6.8
qqu7bf,29-09-2025,21,2.496952380952381
qqu7bf,29-09-2025,22,3.36
qqu7bf,29-09-2025,23,1.0
qqu7bf,29-09-2025,24,0.0
qqu7bf,29-09-2025,25,0.0
qqu7bf,29-09-2025,26,8.133333333333333
qqu7bf,29-09-2025,27,2.54
qqu7bf,29-09-2025,28,0.0
qqu7bf,29-09-2025,29,0.0
qqu7bf,29-09-2025,30,0.0
qqu7bf,29-09-2025,31,0.0
qqu7bf,29-09-2025,32,0.0
qqu7bf,29-09-2025,33,0.0
qqu7bf,29-09-2025,34,1.66
qqu7bf,29-09-2025,35,0.0
qqu7bf,29-09-2025,36,0.0
qqu7bf,29-09-2025,37,0.0
qqu7bf,29-09-2025,38,2.92
qqu7bf,29-09-2025,39,0.0
qqu7bf,29-09-2025,40,0.0
qqu7bf,29-09-2025,41,0.0
qqu7bf,29-09-2025,42,0.0
qqu7bf,29-09-2025,43,0.0
qqu7bf,29-09-2025,44,0.0
qqu7bf,29-09-2025,45,0.0
qqu7bf,29-09-2025,46,0.0
qqu7bf,29-09-2025,47,0.0
qqu7dr,29-09-2025,0,0.0
qqu7dr,29-09-2025,1,0.0
qqu7dr,29-09-2025,2,0.0
qqu7dr,29-09-2025,3,0.0
qqu7dr,29-09-2025,4,0.0
qqu7dr,29-09-2025,5,0.0
qqu7dr,29-09-2025,6,0.0
qqu7dr,29-09-2025,7,0.0
qqu7dr,29-09-2025,8,0.0
qqu7dr,29-09-2025,9,0.0
qqu7dr,29-09-2025,10,0.0
qqu7dr,29-09-2025,11,0.0
qqu7dr,29-09-2025,12,0.0
qqu7dr,29-09-2025,13,0.0
qqu7dr,29-09-2025,14,0.0
qqu7dr,29-09-2025,15,0.0
qqu7dr,29-09-2025,16,0.0
qqu7dr,29-09-2025,17,3.5436666666666667
qqu7dr,29-09-2025,18,9.406666666666668
qqu7dr,29-09-2025,19,4.058666666666666
qqu7dr,29-09-2025,20,1.412
qqu7dr,29-09-2025,21,5.712000000000001
qqu7dr,29-09-2025,22,3.86
qqu7dr,29-09-2025,23,1.825333333333333
qqu7dr,29-09-2025,24,6.218333333333333
qqu7dr,29-09-2025,25,5.812
qqu7dr,29-09-2025,26,2.0
qqu7dr,29-09-2025,27,0.0
qqu7dr,29-09-2025,28,4.56
qqu7dr,29-09-2025,29,0.0
qqu7dr,29-09-2025,30,2.895
qqu7dr,29-09-2025,31,0.0
qqu7dr,29-09-2025,32,1.02
qqu7dr,29-09-2025,33,2.12
qqu7dr,29-09-2025,34,8.15
qqu7dr,29-09-2025,35,3.0400000000000005
qqu7dr,29-09-2025,36,2.38
qqu7dr,29-09-2025,37,0.0
qqu7dr,29-09-2025,38,0.0
qqu7dr,29-09-2025,39,0.0
qqu7dr,29-09-2025,40,0.0
qqu7dr,29-09-2025,41,3.52
qqu7dr,29-09-2025,42,0.0
qqu7dr,29-09-2025,43,0.0
qqu7dr,29-09-2025,44,0.0
qqu7dr,29-09-2025,45,0.0
qqu7dr,29-09-2025,46,0.0
qqu7dr,29-09-2025,47,0.0
qqu7mx,29-09-2025,0,0.0
qqu7mx,29-09-2025,1,0.0
qqu7mx,29-09-2025,2,0.0
qqu7mx,29-09-2025,3,0.0
qqu7mx,29-09-2025,4,0.0
qqu7mx,29-09-2025,5,0.0
qqu7mx,29-09-2025,6,0.0
qqu7mx,29-09-2025,7,0.0
qqu7mx,29-09-2025,8,0.0
qqu7mx,29-09-2025,9,0.0
qqu7mx,29-09-2025,10,0.0
qqu7mx,29-09-2025,11,0.0
qqu7mx,29-09-2025,12,0.0
qqu7mx,29-09-2025,13,0.0
qqu7mx,29-09-2025,14,0.0
qqu7mx,29-09-2025,15,1.2
qqu7mx,29-09-2025,16,0.0
qqu7mx,29-09-2025,17,3.68
qqu7mx,29-09-2025,18,7.499999999999999
qqu7mx,29-09-2025,19,2.5516666666666667
qqu7mx,29-09-2025,20,2.5416666666666665
qqu7mx,29-09-2025,21,3.6
qqu7mx,29-09-2025,22,8.486666666666666
qqu7mx,29-09-2025,23,3.54
qqu7mx,29-09-2025,24,2.9386666666666668
qqu7mx,29-09-2025,25,3.5840000000000005
qqu7mx,29-09-2025,26,2.505333333333333
qqu7mx,29-09-2025,27,1.9206666666666665
qqu7mx,29-09-2025,28,1.24
qqu7mx,29-09-2025,29,3.04
qqu7mx,29-09-2025,30,3.6
qqu7mx,29-09-2025,31,0.0
qqu7mx,29-09-2025,32,0.0
qqu7mx,29-09-2025,33,3.26
qqu7mx,29-09-2025,34,0.0
qqu7mx,29-09-2025,35,3.0083333333333337
qqu7mx,29-09-2025,36,0.0
qqu7mx,29-09-2025,37,2.82
qqu7mx,29-09-2025,38,8.6
qqu7mx,29-09-2025,39,7.4
qqu7mx,29-09-2025,40,3.16
qqu7mx,29-09-2025,41,2.04
qqu7mx,29-09-2025,42,0.0
qqu7mx,29-09-2025,43,0.0
qqu7mx,29-09-2025,44,0.0
qqu7mx,29-09-2025,45,0.0
qqu7mx,29-09-2025,46,0.0
qqu7mx,29-09-2025,47,0.0
qqu7t6,29-09-2025,0,0.0
qqu7t6,29-09-2025,1,0.0
qqu7t6,29-09-2025,2,0.0
qqu7t6,29-09-2025,3,0.0
qqu7t6,29-09-2025,4,0.0
qqu7t6,29-09-2025,5,0.0
qqu7t6,29-09-2025,6,0.0
qqu7t6,29-09-2025,7,0.0
qqu7t6,29-09-2025,8,0.0
qqu7t6,29-09-2025,9,0.0
qqu7t6,29-09-2025,10,0.0
qqu7t6,29-09-2025,11,0.0
qqu7t6,29-09-2025,12,0.0
qqu7t6,29-09-2025,13,0.0
qqu7t6,29-09-2025,14,0.0
qqu7t6,29-09-2025,15,0.0
qqu7t6,29-09-2025,16,0.0
qqu7t6,29-09-2025,17,0.0
qqu7t6,29-09-2025,18,0.0
qqu7t6,29-09-2025,19,0.0
qqu7t6,29-09-2025,20,0.0
qqu7t6,29-09-2025,21,2.84
qqu7t6,29-09-2025,22,6.201333333333333
qqu7t6,29-09-2025,23,0.0
qqu7t6,29-09-2025,24,5.36
qqu7t6,29-09-2025,25,0.0
qqu7t6,29-09-2025,26,0.0
qqu7t6,29-09-2025,27,0.0
qqu7t6,29-09-2025,28,1.84
qqu7t6,29-09-2025,29,6.0
qqu7t6,29-09-2025,30,1.9
qqu7t6,29-09-2025,31,0.0
qqu7t6,29-09-2025,32,0.0
qqu7t6,29-09-2025,33,0.0
qqu7t6,29-09-2025,34,0.0
qqu7t6,29-09-2025,35,0.0
qqu7t6,29-09-2025,36,0.0
qqu7t6,29-09-2025,37,2.4816666666666674
qqu7t6,29-09-2025,38,7.66
qqu7t6,29-09-2025,39,0.0
qqu7t6,29-09-2025,40,0.0
qqu7t6,29-09-2025,41,0.0
qqu7t6,29-09-2025,42,0.0
qqu7t6,29-09-2025,43,0.0
qqu7t6,29-09-2025,44,1.6233333333333335
qqu7t6,29-09-2025,45,0.0
qqu7t6,29-09-2025,46,0.0
qqu7t6,29-09-2025,47,0.0
qqu81h,29-09-2025,0,0.0
qqu81h,29-09-2025,1,0.0
qqu81h,29-09-2025,2,0.0
qqu81h,29-09-2025,3,0.0
qqu81h,29-09-2025,4,0.0
qqu81h,29-09-2025,5,0.0
qqu81h,29-09-2025,6,0.0
qqu81h,29-09-2025,7,0.0
qqu81h,29-09-2025,8,0.0
qqu81h,29-09-2025,9,0.0
qqu81h,29-09-2025,10,0.0
qqu81h,29-09-2025,11,0.0
qqu81h,29-09-2025,12,0.0
qqu81h,29-09-2025,13,0.0
qqu81h,29-09-2025,14,0.0
qqu81h,29-09-2025,15,0.0
qqu81h,29-09-2025,16,0.0
qqu81h,29-09-2025,17,0.0
qqu81h,29-09-2025,18,0.0
qqu81h,29-09-2025,19,0.0
qqu81h,29-09-2025,20,2.38
qqu81h,29-09-2025,21,0.0
qqu81h,29-09-2025,22,3.4
qqu81h,29-09-2025,23,0.0
qqu81h,29-09-2025,24,0.0
qqu81h,29-09-2025,25,0.0
qqu81h,29-09-2025,26,0.0
qqu81h,29-09-2025,27,2.1933333333333334
qqu81h,29-09-2025,28,1.34
qqu81h,29-09-2025,29,0.0
qqu81h,29-09-2025,30,0.0
qqu81h,29-09-2025,31,0.0
qqu81h,29-09-2025,32,0.0
qqu81h,29-09-2025,33,0.0
qqu81h,29-09-2025,34,0.0
qqu81h,29-09-2025,35,7.92
qqu81h,29-09-2025,36,3.02
qqu81h,29-09-2025,37,4.22
qqu81h,29-09-2025,38,1.28
qqu81h,29-09-2025,39,0.0
qqu81h,29-09-2025,40,0.0
qqu81h,29-09-2025,41,0.0
qqu81h,29-09-2025,42,0.0
qqu81h,29-09-2025,43,0.0
qqu81h,29-09-2025,44,0.0
qqu81h,29-09-2025,45,0.0
qqu81h,29-09-2025,46,0.0
qqu81h,29-09-2025,47,0.0
qqu82n,29-09-2025,0,0.0
qqu82n,29-09-2025,1,0.0
qqu82n,29-09-2025,2,0.0
qqu82n,29-09-2025,3,0.0
qqu82n,29-09-2025,4,0.0
qqu82n,29-09-2025,5,0.0
qqu82n,29-09-2025,6,0.0
qqu82n,29-09-2025,7,0.0
qqu82n,29-09-2025,8,0.0
qqu82n,29-09-2025,9,0.0
qqu82n,29-09-2025,10,0.0
qqu82n,29-09-2025,11,0.0
qqu82n,29-09-2025,12,0.0
qqu82n,29-09-2025,13,0.0
qqu82n,29-09-2025,14,0.0
qqu82n,29-09-2025,15,0.0
qqu82n,29-09-2025,16,0.0
qqu82n,29-09-2025,17,0.0
qqu82n,29-09-2025,18,5.6
qqu82n,29-09-2025,19,5.05
qqu82n,29-09-2025,20,1.462
qqu82n,29-09-2025,21,1.0
qqu82n,29-09-2025,22,2.04
qqu82n,29-09-2025,23,3.706666666666666
qqu82n,29-09-2025,24,2.2340000000000004
qqu82n,29-09-2025,25,2.3646666666666665
qqu82n,29-09-2025,26,0.0
qqu82n,29-09-2025,27,2.4
qqu82n,29-09-2025,28,7.56
qqu82n,29-09-2025,29,0.0
qqu82n,29-09-2025,30,1.46
qqu82n,29-09-2025,31,4.73
qqu82n,29-09-2025,32,0.0
qqu82n,29-09-2025,33,0.0
qqu82n,29-09-2025,34,6.440000000000001
qqu82n,29-09-2025,35,0.0
qqu82n,29-09-2025,36,0.0
qqu82n,29-09-2025,37,0.0
qqu82n,29-09-2025,38,0.0
qqu82n,29-09-2025,39,0.0
qqu82n,29-09-2025,40,0.0
qqu82n,29-09-2025,41,0.0
qqu82n,29-09-2025,42,0.0
qqu82n,29-09-2025,43,0.0
qqu82n,29-09-2025,44,0.0
qqu82n,29-09-2025,45,0.0
qqu82n,29-09-2025,46,0.0
qqu82n,29-09-2025,47,0.0
qqu832,29-09-2025,0,0.0
qqu832,29-09-2025,1,0.0
qqu832,29-09-2025,2,0.0
qqu832,29-09-2025,3,0.0
qqu832,29-09-2025,4,0.0
qqu832,29-09-2025,5,0.0
qqu832,29-09-2025,6,0.0
qqu832,29-09-2025,7,0.0
qqu832,29-09-2025,8,0.0
qqu832,29-09-2025,9,0.0
qqu832,29-09-2025,10,0.0
qqu832,29-09-2025,11,0.0
qqu832,29-09-2025,12,0.0
qqu832,29-09-2025,13,0.0
qqu832,29-09-2025,14,0.0
qqu832,29-09-2025,15,0.0
qqu832,29-09-2025,16,0.0
qqu832,29-09-2025,17,0.0
qqu832,29-09-2025,18,1.1233333333333333
qqu832,29-09-2025,19,2.5153333333333334
qqu832,29-09-2025,20,2.515
qqu832,29-09-2025,21,3.7
qqu832,29-09-2025,22,1.16
qqu832,29-09-2025,23,2.9
qqu832,29-09-2025,24,1.7656666666666667
qqu832,29-09-2025,25,3.62
qqu832,29-09-2025,26,2.66
qqu832,29-09-2025,27,0.0
qqu832,29-09-2025,28,1.48
qqu832,29-09-2025,29,5.36
qqu832,29-09-2025,30,4.32
qqu832,29-09-2025,31,2.42
qqu832,29-09-2025,32,1.0
qqu832,29-09-2025,33,2.32
qqu832,29-09-2025,34,2.12
qqu832,29-09-2025,35,3.96
qqu832,29-09-2025,36,3.78
qqu832,29-09-2025,37,1.9666666666666668
qqu832,29-09-2025,38,1.1933333333333334
qqu832,29-09-2025,39,3.88
qqu832,29-09-2025,40,0.0
qqu832,29-09-2025,41,1.64
qqu832,29-09-2025,42,0.0
qqu832,29-09-2025,43,1.72
qqu832,29-09-2025,44,0.0
qqu832,29-09-2025,45,0.0
qqu832,29-09-2025,46,0.0
qqu832,29-09-2025,47,0.0
qqu83j,29-09-2025,0,0.0
qqu83j,29-09-2025,1,0.0
qqu83j,29-09-2025,2,0.0
qqu83j,29-09-2025,3,0.0
qqu83j,29-09-2025,4,0.0
qqu83j,29-09-2025,5,0.0
qqu83j,29-09-2025,6,0.0
qqu83j,29-09-2025,7,0.0
qqu83j,29-09-2025,8,0.0
qqu83j,29-09-2025,9,0.0
qqu83j,29-09-2025,10,0.0
qqu83j,29-09-2025,11,0.0
qqu83j,29-09-2025,12,0.0
qqu83j,29-09-2025,13,0.0
qqu83j,29-09-2025,14,0.0
qqu83j,29-09-2025,15,0.0
qqu83j,29-09-2025,16,3.0000000000000004
qqu83j,29-09-2025,17,3.14
qqu83j,29-09-2025,18,1.02
qqu83j,29-09-2025,19,2.7633333333333336
qqu83j,29-09-2025,20,3.7200000000000006
qqu83j,29-09-2025,21,3.872
qqu83j,29-09-2025,22,6.203333333333332
qqu83j,29-09-2025,23,7.367999999999999
qqu83j,29-09-2025,24,1.8213333333333332
qqu83j,29-09-2025,25,1.55
qqu83j,29-09-2025,26,2.32
qqu83j,29-09-2025,27,3.34
qqu83j,29-09-2025,28,0.0
qqu83j,29-09-2025,29,1.846666666666667
qqu83j,29-09-2025,30,4.52
qqu83j,29-09-2025,31,0.0
qqu83j,29-09-2025,32,8.933333333333332
qqu83j,29-09-2025,33,0.0
qqu83j,29-09-2025,34,0.0
qqu83j,29-09-2025,35,1.62
qqu83j,29-09-2025,36,0.0
qqu83j,29-09-2025,37,0.0
qqu83j,29-09-2025,38,0.0
qqu83j,29-09-2025,39,0.0
qqu83j,29-09-2025,40,0.0
qqu83j,29-09-2025,41,0.0
qqu83j,29-09-2025,42,0.0
qqu83j,29-09-2025,43,0.0
qqu83j,29-09-2025,44,0.0
qqu83j,29-09-2025,45,0.0
qqu83j,29-09-2025,46,0.0
qqu83j,29-09-2025,47,0.0
qqu85b,29-09-2025,0,0.0
qqu85b,29-09-2025,1,0.0
qqu85b,29-09-2025,2,0.0
qqu85b,29-09-2025,3,0.0
qqu85b,29-09-2025,4,0.0
qqu85b,29-09-2025,5,0.0
qqu85b,29-09-2025,6,0.0
qqu85b,29-09-2025,7,0.0
qqu85b,29-09-2025,8,0.0
qqu85b,29-09-2025,9,0.0
qqu85b,29-09-2025,10,0.0
qqu85b,29-09-2025,11,0.0
qqu85b,29-09-2025,12,0.0
qqu85b,29-09-2025,13,0.0
qqu85b,29-09-2025,14,0.0
qqu85b,29-09-2025,15,0.0
qqu85b,29-09-2025,16,0.0
qqu85b,29-09-2025,17,0.0
qqu85b,29-09-2025,18,0.0
qqu85b,29-09-2025,19,0.0
qqu85b,29-09-2025,20,1.2
qqu85b,29-09-2025,21,3.83
qqu85b,29-09-2025,22,1.3866666666666665
qqu85b,29-09-2025,23,1.1066666666666667
qqu85b,29-09-2025,24,2.0
qqu85b,29-09-2025,25,1.8943333333333334
qqu85b,29-09-2025,26,5.2
qqu85b,29-09-2025,27,4.24
qqu85b,29-09-2025,28,1.45
qqu85b,29-09-2025,29,3.94
qqu85b,29-09-2025,30,3.16
qqu85b,29-09-2025,31,0.0
qqu85b,29-09-2025,32,1.24
qqu85b,29-09-2025,33,0.0
qqu85b,29-09-2025,34,2.18
qqu85b,29-09-2025,35,0.0
qqu85b,29-09-2025,36,2.68
qqu85b,29-09-2025,37,2.98
qqu85b,29-09-2025,38,5.92
qqu85b,29-09-2025,39,2.253333333333333
qqu85b,29-09-2025,40,1.98
qqu85b,29-09-2025,41,0.0
qqu85b,29-09-2025,42,0.0
qqu85b,29-09-2025,43,0.0
qqu85b,29-09-2025,44,0.0
qqu85b,29-09-2025,45,0.0
qqu85b,29-09-2025,46,0.0
qqu85b,29-09-2025,47,0.0
qqu86t,29-09-2025,0,0.0
qqu86t,29-09-2025,1,0.0
qqu86t,29-09-2025,2,0.0
qqu86t,29-09-2025,3,0.0
qqu86t,29-09-2025,4,0.0
qqu86t,29-09-2025,5,0.0
qqu86t,29-09-2025,6,0.0
qqu86t,29-09-2025,7,0.0
qqu86t,29-09-2025,8,0.0
qqu86t,29-09-2025,9,0.0
qqu86t,29-09-2025,10,0.0
qqu86t,29-09-2025,11,0.0
qqu86t,29-09-2025,12,0.0
qqu86t,29-09-2025,13,0.0
qqu86t,29-09-2025,14,0.0
qqu86t,29-09-2025,15,0.0
qqu86t,29-09-2025,16,0.0
qqu86t,29-09-2025,17,0.0
qqu86t,29-09-2025,18,4.76
qqu86t,29-09-2025,19,0.0
qqu86t,29-09-2025,20,5.375666666666666
qqu86t,29-09-2025,21,0.0
qqu86t,29-09-2025,22,2.0269999999999997
qqu86t,29-09-2025,23,1.0
qqu86t,29-09-2025,24,4.04
qqu86t,29-09-2025,25,0.0
qqu86t,29-09-2025,26,0.0
qqu86t,29-09-2025,27,3.085
qqu86t,29-09-2025,28,1.48
qqu86t,29-09-2025,29,0.0
qqu86t,29-09-2025,30,0.0
qqu86t,29-09-2025,31,0.0
qqu86t,29-09-2025,32,3.45
qqu86t,29-09-2025,33,0.0
qqu86t,29-09-2025,34,0.0
qqu86t,29-09-2025,35,0.0
qqu86t,29-09-2025,36,3.56
qqu86t,29-09-2025,37,0.0
qqu86t,29-09-2025,38,0.0
qqu86t,29-09-2025,39,8.06
qqu86t,29-09-2025,40,2.793333333333333
qqu86t,29-09-2025,41,0.0
qqu86t,29-09-2025,42,0.0
qqu86t,29-09-2025,43,0.0
qqu86t,29-09-2025,44,0.0
qqu86t,29-09-2025,45,0.0
qqu86t,29-09-2025,46,0.0
qqu86t,29-09-2025,47,0.0
qqu88q,29-09-2025,0,0.0
qqu88q,29-09-2025,1,0.0
qqu88q,29-09-2025,2,0.0
qqu88q,29-09-2025,3,0.0
qqu88q,29-09-2025,4,0.0
qqu88q,29-09-2025,5,0.0
qqu88q,29-09-2025,6,0.0
qqu88q,29-09-2025,7,0.0
qqu88q,29-09-2025,8,0.0
qqu88q,29-09-2025,9,0.0
qqu88q,29-09-2025,10,0.0
qqu88q,29-09-2025,11,0.0
qqu88q,29-09-2025,12,0.0
qqu88q,29-09-2025,13,0.0
